N,P,K,temperature,humidity,ph,rainfall,label
18.093696963697223,24.03094045634849,33.160401825701626,33.937042452646466,51.246686631448235,6.4603763724284144,92.64935450388927,mango
21.446769161618874,138.3118159993216,208.78217396620482,25.07617260716225,76.12118855454473,6.191027460223201,77.81648263021255,grapes
15.535411714062556,6.379069038812565,35.288938310623294,29.289699807175072,97.10706310799854,6.5420080054662995,120.48605649883935,coconut
119.16612959005954,16.46889382011523,30.67834799328861,20.429975928608297,56.213732768779494,5.568059536348066,185.44878277953342,coffee
11.697569684401468,66.21763141038441,33.88897165388607,21.41734397298558,36.786978716680174,6.448423230456459,71.9395283375662,kidneybeans
32.386802158147106,124.75397520612458,191.62375574100864,19.407075910916763,88.36368711883709,6.172084390606063,101.28479024271257,apple
34.58303110201231,71.84597245675012,31.937744488579057,23.513599414975808,53.676931233221154,6.4856045682714925,140.3150120122947,pigeonpeas
118.68696533409786,57.6206041347679,19.63265713713689,26.098646670350995,61.51380640603151,7.373642431984592,88.3913045699792,cotton
19.535391067015333,11.838238826361543,39.298822835812516,33.5045291778379,87.03326016706882,5.544671180981381,176.01145876299785,coconut
74.88072343171133,58.29238882225991,41.816070805060356,33.96135988405347,92.16825503686024,6.072485068437546,262.6306601687246,rice
40.74551347336076,68.54248526965128,25.24006728694139,31.28734015059993,60.32202737074617,6.0585096311442275,72.77833909950544,blackgram
23.392225130750354,29.41336055587741,38.51430491673652,28.150982540263556,86.36277583618964,6.39337744348933,35.082945602556286,pomegranate
21.781922298142486,71.60113569249316,25.0626494510308,16.938630679368927,41.47041927920387,6.515411174495256,110.27450249110822,kidneybeans
12.223162677246012,66.26406785399502,31.076290903868934,19.334722327556342,44.92955884757376,6.338588927419903,79.2697291581572,kidneybeans
30.96365979149686,6.9080617900667125,30.939116437209613,27.714606630209907,89.08322278701311,5.684883429926322,168.3458299525804,coconut
102.67224420041865,80.63271975962158,50.71720323052104,29.11852283144497,89.55158644269888,6.177458493278257,114.26919786023589,banana
23.721823078869736,83.46371493075755,20.360943747572755,24.60638690473027,21.660794508152286,6.845302525099533,32.11650191129684,lentil
22.97087428730765,123.3977334961324,197.66131352171558,23.074252694932753,88.63128710489636,6.451603562499788,137.8523559683355,apple
26.465759952320678,63.628981871310344,21.135531990442825,18.529585034523567,35.53231122624025,6.001074948503154,103.96194303541682,kidneybeans
103.71222427648964,18.87477866049621,48.926293035555354,28.663682028474852,84.95901214955003,6.860511486587445,49.475203074774406,watermelon
27.712906439052265,48.898944336766014,17.970135632873617,30.964670754135437,54.43151762007244,7.07318524168996,35.29074860393927,mothbeans
20.297325156271427,130.49585082667434,204.1664809815594,20.517707717142017,83.3289498391191,5.649897815581615,76.10035386469255,grapes
18.58895794157405,69.12117841947813,18.14743166699821,10.559226344400214,48.4070869838155,6.101781464158767,37.198467111708936,lentil
34.966063114679166,7.7223068728804805,26.805744471619295,26.435774634485952,94.25437881528114,6.4921612576761625,170.87544973670467,coconut
54.992798424467395,59.56803689959447,52.31921863885597,27.425330175250576,93.94710455426866,6.248536002012837,107.30471020625286,papaya
42.78403658779919,59.7136506915177,25.704904246682307,33.736780345607485,57.5360359825352,7.299893532893256,79.6787627207149,blackgram
24.35261714934333,17.15433529884855,13.444056122920658,25.439596863758513,92.26441358107417,6.191072415272474,101.88073038907038,orange
27.951647002655,16.46087169237205,9.637805973609229,24.98093754809359,86.49095678671434,7.915638647626518,102.12937293659276,orange
17.94323476755443,20.96240129963637,9.530147503801885,30.533100106312794,86.00031671067154,6.515480122623037,112.55396833556125,orange
33.35294555808867,62.186723505322064,27.508669003331867,33.082682112162786,32.071108107341246,7.002183562836018,42.54812499028625,mothbeans
84.60877752924043,44.18760862359835,43.716875088749156,25.37858049476312,65.65208459725929,5.696065565110299,113.196252914428,maize
19.853664060592678,16.824041447843072,11.619177301579263,25.60399303439864,93.12033293025993,6.3118370193256546,113.69844809301115,orange
59.34359091241072,65.71346439817623,53.545617758549,28.978769576810286,87.17799115116422,6.327200022038929,150.27963440712497,papaya
33.88724351624106,63.15838118255346,28.84717844922116,17.640619846937188,43.476711986257286,6.454561422300062,79.47070801052053,kidneybeans
63.20934982646569,50.73534168710764,43.20793653979323,34.735679253629094,77.24077804336105,5.994638997614354,295.42056499130535,rice
19.324657887819825,121.38959969767063,201.40772199152454,21.347165182606187,86.10579187068659,6.338337820593385,122.22035913581934,apple
121.82297386981782,44.49620371022998,20.210960426255085,34.10765877368397,63.652267494327155,7.264801790270393,89.64771364637016,cotton
21.761688187325227,43.17060056376047,22.834849011245563,26.626608151054853,52.03097029476655,6.813246403241885,32.34261221138135,mothbeans
16.625583488890268,56.16789889977002,15.720376365828528,16.752217721058273,41.66925886265001,5.92371811596554,117.02755023451775,kidneybeans
34.22984649148224,71.69669766752034,33.664101755186124,22.513438926294228,51.40122639289813,6.696249920731594,111.75497002575884,pigeonpeas
80.57085981770204,46.943014089662945,44.15090814746824,26.429925361535535,81.69535740452429,6.467123630821738,193.81223470808632,jute
13.360401043853571,50.64391868969166,22.99966036587137,25.573918436882735,86.66614496368409,7.326515141956931,34.55228738859157,mungbean
60.66008390906944,61.878596361096214,47.55349548657496,27.46692625589814,94.26500619044221,6.0322153604503725,137.0027954636565,papaya
22.253686893492144,21.707508455819127,45.95232201307494,28.88821598341761,83.89173756602115,5.669297507169258,32.38543344079487,pomegranate
22.756845563130817,56.12713271196722,17.55733602444835,22.655467505158608,20.000290868884154,6.124848742723438,91.35061086513531,kidneybeans
32.09605685004378,81.4898147448932,19.052652682706864,20.87585871109402,37.52848986043684,6.520167828170459,84.48910145200189,kidneybeans
51.66556000107787,65.62346199543494,52.56865451839201,36.91408853265874,91.28083476571436,6.8403362382210835,111.86413878461977,papaya
96.32013304680567,76.94768565265996,57.04074955076474,10.905281259858457,47.41309702030439,6.239317020169782,111.02484966145411,wheat
90.70665986841203,20.997714801116096,48.20758334242896,25.491178584839737,85.43013964380056,7.305082789663924,33.567862928118146,muskmelon
27.592824684649145,135.90281445023044,205.6349171763055,15.330095623293204,90.74270380257087,6.333056941264213,127.52455505044222,apple
31.88034382263989,84.00536499397856,19.485869665700903,21.630471918034225,38.54740817396788,6.772638068635787,85.35775182081655,kidneybeans
31.904511163214796,25.508639966192845,38.83011091627189,36.48354611328735,57.39292525195689,5.9698761107332325,85.21996827457488,mango
16.603339777142594,65.51561602858486,22.450665475191016,15.68713677723961,29.23935498566933,6.196357779608837,103.36426513432828,kidneybeans
90.73513461108591,24.392967128053844,26.5320723262742,25.059066693266583,59.84158535139102,5.409001985402216,120.27030774467298,coffee
34.44819185621618,78.3407572943396,30.217026618615634,16.877224056922522,22.209623674612967,6.5484232427310785,82.10083282766108,kidneybeans
57.876841608955615,67.153080835827,88.12222004264994,19.179444116222466,26.91092465859479,6.452057995632,82.0238021087922,chickpea
28.7993802428345,139.42803697217292,191.67361976495394,23.51836034466684,86.26102695987409,5.892958806636682,134.05754785324456,apple
20.360258567346634,65.06831362809528,34.57050936778281,23.565372237479266,37.52924653975649,6.590585142423086,93.72436766415427,kidneybeans
86.06819545226091,19.278675656020944,45.08705653264412,28.91245030226274,92.4891764047852,7.1912440632564145,24.049350841915,muskmelon
23.052228766803253,146.7090767134056,197.67897788525946,26.052252477445503,82.13913326321587,5.683874734760774,78.55868402474043,grapes
22.382723876184087,48.92980834982612,21.88183235698884,30.205438373048583,43.2199465027288,7.819871940090522,50.22083166893961,mothbeans
16.192636200056917,23.27468721387877,48.31568802937742,22.865813223079904,86.90153939836532,5.8868944560238745,34.20744163059672,pomegranate
67.9239053103896,51.9599076371483,38.91797460065008,31.60807461484152,70.21318181741167,6.024259558130228,66.845747093276,maize
21.64305759158836,19.82281938269324,11.82479066236862,21.218894530824578,88.28352073810719,6.1505444820072075,92.20082278550758,orange
27.101429703615338,133.77258579801088,195.64652701463885,17.22153018936408,85.44395264969327,6.31753241595812,139.59568648959498,apple
112.71925466847895,69.76833569344105,61.180776860079426,23.06124851908767,53.359157650079965,6.772226030894535,75.1463358579836,wheat
23.01943490437089,79.73551209399787,23.35417133945952,11.315531638470704,28.20999154764373,7.950013657992042,47.88775725698106,lentil
31.224611168027156,126.67947705680356,204.3480711081042,29.14947595868479,82.91658313603315,6.310043788391032,69.22067136195624,grapes
113.6575903982498,88.53083758565772,54.66634754444725,25.283374503833848,91.57060519163016,6.682412812256245,90.36140576413389,banana
104.92767472465552,15.83191912512939,45.34666002701688,26.84909229842129,82.23182425773729,6.558384477570222,58.34697803013498,watermelon
11.046657146013256,78.48545853959973,31.910216216811207,24.38347862389518,35.25437105924078,6.082254596623704,55.3598992706618,lentil
15.670143805418789,28.968503110829857,51.8492821367115,30.280349629757573,81.16990799614113,5.712260038618039,39.85562691729911,pomegranate
55.064406772265826,55.44080165964861,77.58188097343873,19.385492107998203,15.483190772940025,6.248736798001021,70.68213374593176,chickpea
32.6084380574721,23.67447405662842,33.24187219265078,25.46295795354694,57.44940756468483,6.3312545824165,73.53045225727999,mango
27.634179392771692,83.2571676178126,29.791264962225362,11.559155695384492,40.07462466604552,6.525759304681655,44.12102998473185,lentil
32.594410661204314,123.9945703824481,208.94568646179536,15.134609272412796,89.40351773893252,6.207120613944381,123.5067620589304,apple
78.22627011142852,53.6039779340461,40.54762365962265,22.82181739585642,84.27396809879964,5.883380570065132,237.5484167776308,rice
33.06825764778176,62.331023747584524,20.600297415477478,26.51410443936085,70.96907010102382,7.060842492503134,59.51908931485174,blackgram
16.53516123777476,40.10468609069895,28.40868667593835,31.418195168014353,42.32366429998835,7.234466114048049,46.61772002368359,mothbeans
24.54325619480277,84.42283523166554,18.11385195511866,14.061962494936992,26.35394449644508,7.481349419053342,35.60721889350354,lentil
104.82953410835945,48.149476094220304,23.444722567728988,24.433321916850375,80.01559141032038,7.9443130190695,70.7379699981236,cotton
30.71333203888912,28.47033573634518,27.300218736561956,34.03266948833237,56.03868222199576,6.9174771783337645,48.496681037073955,mango
26.26816728967708,75.09512226208687,17.742969763054862,27.871884437422842,47.69280661364524,5.360196965032999,142.39984855289825,pigeonpeas
63.764028627765434,50.1504351072844,54.82247037591006,25.564157024028674,85.66416404481436,6.551828224223585,108.39513442623596,papaya
49.73138981558653,56.11852700256451,17.132720645810274,25.528258939086026,67.51682389964752,6.081763916120579,91.82198686880616,blackgram
34.64080175181964,121.26067304999523,208.06002170302992,22.211024310800212,88.14241520499505,6.473526551837252,111.5175099268566,apple
24.19342687009049,69.51134749627455,16.00350700639948,25.96694559787567,89.40913482925512,6.422737504943208,35.529041908502975,mungbean
27.93194567604941,10.260777641813764,29.10075877170668,30.77399267133091,98.06902627383408,5.552472810274231,166.15387221248625,coconut
88.0203809420355,32.77775879312965,31.443869012959254,18.13404814251991,71.08479115822676,6.41273190344709,172.4446557933879,coffee
29.10350320956265,62.20454788066043,21.470492274740756,13.30863201067267,37.30808370034519,5.887103486618638,40.68581830384139,lentil
87.5062629583365,56.73528029690189,79.22756575352028,23.256788274451385,67.83256849585639,7.492361733969653,62.17266744536411,wheat
27.084790206642847,136.33490558945363,205.22699312405786,13.937266820747151,87.4531049798598,6.4657915301069675,100.3294496636784,apple
84.00573150953404,31.149974633133215,27.70479655969445,23.953733665488933,58.56851033972114,5.338967576982776,171.1574751593683,coffee
17.07041413406845,23.467831582316617,10.961380616965348,23.53356918609392,85.13659883435292,6.1552958307065815,101.75084326532519,orange
88.77281604845528,82.86662294050632,54.78396008915655,32.271311968819276,75.0143371741316,6.905280145136523,86.5810148957125,banana
21.193611287029118,9.456757371917629,29.58703873674218,33.84803080960196,95.133133222447,6.504584511746726,167.92494893712006,coconut
15.237426933387185,129.01966921682234,201.56150098369665,20.6390756310494,83.02309133638133,6.814897178252528,78.24970108460737,grapes
31.1541743671169,68.6551597520097,28.35521183206306,23.373670797701507,24.24321071442308,5.528717301995255,106.7461551837472,kidneybeans
47.017055146441905,60.72270084916629,24.606709109898794,28.141620638369723,74.15942132964908,6.050135358653256,78.98964219164776,blackgram
83.43102325093852,63.20690724274873,46.509483557517584,25.822548893097828,87.86576436884707,6.145632226228791,231.84251839739022,rice
16.61739491664212,14.852334597713151,34.80706989076496,25.94932009565618,89.46392532511216,6.989221693383308,160.70560002052423,coconut
17.87831324577143,23.065431316654873,5.536971879393743,23.760866737694677,86.4943190214202,7.160352739593067,109.85295464182187,orange
32.07259857055914,19.83855456238473,42.52584697047875,25.247564320565793,63.31136572834325,6.89966983175298,79.43185969840374,mango
22.96298987045813,137.3990346060943,208.9610656370578,16.03126428133016,82.61091140767441,5.993379667316087,70.1662338855339,grapes
60.837798441236515,37.46515002429282,54.035801045350915,22.136226884683886,74.23057869595334,6.436995353281396,82.91637837917375,maize
17.34924145592768,133.7912882210393,198.17687323450136,13.09219240420246,89.02753618747442,5.575960286964917,127.81628594357223,apple
18.464105388311005,11.968750980019816,14.794205136775997,23.552294618247323,93.70891790467806,6.008254309349208,90.63074421658807,orange
98.52890157762445,35.36463424069449,54.397576534152776,20.647398679258643,92.82286227396142,6.31925277271575,298.94471941789504,rice
31.43293194329,122.445774423612,206.97175314061755,16.211029291606636,87.5369682999581,6.369768568013926,117.28099198534966,apple
28.12993623956862,13.787124553613301,10.478708106372197,20.28753662149124,92.64220483842308,7.161827796492557,108.76768750409258,orange
119.55041623577047,26.877087294116016,32.988006035565896,26.355392792414257,68.24685031606602,6.123913005236156,135.69114797870972,coffee
39.88473020496336,79.76246992371844,31.897426955104578,17.4900873610909,34.41755997144391,5.600883870951051,65.69507620930018,kidneybeans
79.5141617570545,38.2920859603251,41.43878466921079,24.361282683839452,76.1089270684904,5.647123871176367,89.29446822130669,maize
102.53819350813238,28.570341389688288,47.97615151790344,28.421833341865387,91.87460108274594,6.4757040781890565,50.73246559470988,watermelon
71.39491607847691,44.218698947788596,49.0907769349799,25.548257873453565,62.78269247890009,6.415500674966378,102.96904045339161,maize
117.61588135782176,77.81999147686305,57.80019746413086,33.634914504628185,90.45045183525089,5.753250409978855,112.87205837016802,banana
31.13663284082336,67.68185910681797,21.930483359054364,18.976123785528706,26.606906578965983,5.8079994080601995,88.9823818535334,kidneybeans
21.191387044764628,132.3376814393279,200.6820338017173,13.274042242800792,86.64241067223155,5.736798034596119,120.10118506806623,apple
45.15620320729914,84.01379845777511,78.355219585502,27.79343414747447,31.697999970090677,7.2693425465078825,58.29774476478925,chickpea
37.552792964362254,83.52785783507645,26.542451720766415,18.571211593005028,39.68872714646948,5.87650207489345,93.84444173001106,kidneybeans
102.6493619944749,16.779510717386767,57.918740777745974,35.570365612440966,85.33403006577434,6.136626622320077,20.982537877837046,muskmelon
94.67473577144918,30.21662060038901,34.70745790338388,20.010834884060458,53.11058442268033,5.517576303983085,131.00416891801117,coffee
22.168159584795866,18.59765516249696,5.110280842689003,31.118685381702058,91.03307878388944,6.406307874379936,117.5881025826431,orange
15.775813238319802,14.220766604172308,5.743308723535802,23.46697178964574,91.2743900768215,7.13237196863475,108.36449464840172,orange
85.10232320336254,52.529429357693004,53.02316020981978,20.681695705121868,80.6192637918446,7.376028710191397,283.53956758363745,rice
32.04428413445959,131.07547908588876,204.35735702262528,23.455577743760266,94.01741676040642,5.8285090543378635,138.0980505258554,apple
22.98080904096608,34.59828865564761,29.517628258671518,32.95806256626198,55.82432624599266,5.60653685147399,69.27259635988356,mango
43.971929288265294,53.97909846584883,55.76555042564006,32.946971721720026,86.78532904539715,6.37614731001049,137.4270410499772,papaya
27.554008272014798,127.51297470986002,192.82119598984593,20.63985779163951,93.54565168941241,6.185854492401492,100.71513936139272,apple
56.70291105551425,65.37632382213572,73.08919494446647,15.33082087877476,31.145559657162107,7.273804634909487,67.03020832906458,chickpea
44.40425869802304,61.6269359999607,57.59444081353488,29.684915580235405,89.26902087322837,6.981917784501414,162.71332077433624,papaya
22.86833000290433,71.22715011514242,28.928596140722146,22.021460961818295,24.29234769263624,6.2501691281149405,84.71748570204612,kidneybeans
54.84747757311655,65.05624142112617,73.47523186271488,24.25618226430015,35.64945531770205,6.201274957047067,61.993705637797234,chickpea
19.56661673186621,120.49618660085132,197.67547860711247,12.123232764817349,92.10387647438299,6.161130586825717,101.75886566485819,apple
25.298589907849657,18.30740851026372,44.55425625651,26.40301921454492,68.2986034913593,6.8703670171040425,71.52162890916988,mango
70.28327287405473,50.02065923075217,41.79303690033911,27.56594274590058,80.09184144060069,7.068991838470119,241.77956261106797,jute
27.870199427866357,77.70367668707192,21.640014042353585,23.399959021075965,24.559405474221535,5.825794970228228,40.36881111108477,lentil
19.294702502431264,135.49992779531624,204.72034736730672,23.352666197018436,88.93531328575202,6.066952533461926,69.27351611546356,grapes
64.43984873415329,57.95787788006306,58.91457448785221,30.29535396654239,94.98844827184631,6.579220035227558,103.38151953887477,papaya
25.785813093542096,10.624271206774951,54.337311005867875,26.952114024026418,84.54921539098169,6.225166425189354,31.32810706920995,pomegranate
74.1998522332775,37.0827152823828,40.57179372724811,18.946575890291008,75.00891269555905,5.850568122865649,92.40071487627063,maize
24.210654104588453,20.205252924412985,9.337844022073726,27.11925311585591,87.33395451728407,7.882518128355295,107.66383587540689,orange
33.686082283349805,77.91051361330166,27.708287137238194,28.70695112539003,44.1123721614338,6.88099470575947,133.12940183509318,pigeonpeas
59.36943345524426,73.10479288130136,77.15628168227097,23.42162679787687,18.07301696163469,7.777318160530797,75.15419753899181,chickpea
65.1218335583109,39.55708080536883,37.7765434529882,29.613121172048217,78.6376016879829,5.864168208309658,284.5182614859018,rice
101.69883641953645,51.56334963445751,21.284112631201914,32.131371449153335,68.87354911223105,7.965097523079199,69.03849596504516,cotton
82.54313371106196,49.713950106125075,40.40004962242391,26.585990056140425,91.79091926300137,6.4632978015182365,204.6309571379299,jute
92.56935121648377,59.90871463575007,74.87023871874823,20.40523338672233,46.62308838366281,6.123571568423764,97.63495114522992,wheat
31.9621847003126,78.67903657250619,32.69710235392009,30.564138590969335,39.711263790373394,5.704040105264079,176.3360320446038,pigeonpeas
